 1.552452317199330E-05	   3.382657600784110E-06	   5.571985048554550E-06	  -1.254702302647490E-04	   4.481552407708040E-05	  -1.251702692406630E-04	
 3.312629369442000E-05	   3.905765834211200E-06	  -6.611200868483690E-06	  -1.216613020374890E-04	   4.212294075510360E-05	  -1.532412878692050E-04	
 3.293604387565850E-05	   4.047117737464690E-06	  -6.401683614591690E-06	  -1.217257698416260E-04	   4.207980692771030E-05	  -1.525020763540940E-04	
 3.238302141936060E-05	   4.356094100126210E-06	  -6.350890166120530E-06	  -1.202428039770040E-04	   4.251209248346280E-05	  -1.516139849590160E-04	
 3.064848974635260E-05	   5.294646331834890E-06	  -5.673468069199640E-06	  -1.181396620302260E-04	   4.355843607031750E-05	  -1.470551220743170E-04	
 2.915785889498220E-05	   6.150167415360910E-06	  -5.185795218251790E-06	  -1.160828377793730E-04	   4.454369663047700E-05	  -1.434409035399950E-04	
 2.770118610727940E-05	   6.861277699732670E-06	  -4.561541877022730E-06	  -1.140069026184950E-04	   4.560653436483170E-05	  -1.402448864176300E-04	
 2.590140873289760E-05	   7.709622419954650E-06	  -3.744824999921510E-06	  -1.111188139128130E-04	   4.706972623933970E-05	  -1.365804760858490E-04	
 4.440674611997170E-05	   5.766607786252780E-06	  -1.461785543819120E-05	  -1.013507723761460E-04	   3.921142620139480E-05	  -1.660247340785780E-04	
 4.419923337112110E-05	   5.977791326132590E-06	  -1.462330331794880E-05	  -1.008854764501260E-04	   3.924357639456280E-05	  -1.655315848869200E-04	
 4.359603064099740E-05	   6.375467637219430E-06	  -1.447713358658610E-05	  -9.997412352113970E-05	   3.961590747964580E-05	  -1.638519249946520E-04	
 4.170411064981220E-05	   7.680062535754090E-06	  -1.406950373975080E-05	  -9.666481603573790E-05	   4.083119981063830E-05	  -1.588307224043080E-04	
 4.007822260690640E-05	   8.782000612345260E-06	  -1.367253288508840E-05	  -9.378492289152580E-05	   4.196741938223130E-05	  -1.544927385487930E-04	
 3.848937392195210E-05	   9.914506429878440E-06	  -1.323186918728510E-05	  -9.092371814222130E-05	   4.309725691357620E-05	  -1.502690612902200E-04	
 3.652628795052620E-05	   1.130666933957310E-05	  -1.265402201439060E-05	  -8.734020495274910E-05	   4.459070291361150E-05	  -1.450411217228120E-04	
 5.529161366428470E-05	   7.097064340771710E-06	  -2.242157311307690E-05	  -8.323866218825230E-05	   3.427578998909490E-05	  -1.739954214177440E-04	
 5.507238552990670E-05	   7.332743145497090E-06	  -2.230952259820720E-05	  -8.296528814943450E-05	   3.433833156126610E-05	  -1.733219526782760E-04	
 5.443512825338150E-05	   7.840634518522190E-06	  -2.212461359747210E-05	  -8.240596134985210E-05	   3.491816666518200E-05	  -1.712062125955230E-04	
 5.243639760980660E-05	   9.359909773613400E-06	  -2.151356883759990E-05	  -7.999110948838330E-05	   3.662057339929860E-05	  -1.647140846062460E-04	
 5.071871807287130E-05	   1.064498584948090E-05	  -2.097417632873860E-05	  -7.793044683080670E-05	   3.806614920227480E-05	  -1.590341611313660E-04	
 4.904016899605100E-05	   1.169538646068450E-05	  -2.063110379234780E-05	  -7.566371377748510E-05	   3.958793686527110E-05	  -1.533332287685000E-04	
 4.696625460995540E-05	   1.302155431177640E-05	  -2.032138497653940E-05	  -7.273300478260990E-05	   4.141351685446560E-05	  -1.462137504684260E-04	
 6.544646187146910E-05	   6.544935770404160E-06	  -2.648582623603460E-05	  -6.603466361228650E-05	   3.237174876218630E-05	  -1.748156039702140E-04	
 6.521942781371020E-05	   6.720147572598140E-06	  -2.641765345718650E-05	  -6.574076393486670E-05	   3.227705514271650E-05	  -1.740961884188890E-04	
 6.455948010336560E-05	   7.217073392463370E-06	  -2.638081446731280E-05	  -6.336519165930540E-05	   3.219700043516970E-05	  -1.727056409482470E-04	
 6.248958186851860E-05	   9.091597208618720E-06	  -2.643971363571770E-05	  -5.914208579429210E-05	   3.210486419143750E-05	  -1.676468881725090E-04	
 6.071074195681540E-05	   1.083145686809660E-05	  -2.673337292253260E-05	  -5.535719187608630E-05	   3.218715103537400E-05	  -1.635382139675700E-04	
 5.897242579981690E-05	   1.313436703673160E-05	  -2.679532612780370E-05	  -5.253037924924430E-05	   3.225323204796900E-05	  -1.599270789158040E-04	
 5.682466680047270E-05	   1.587317546573680E-05	  -2.656669435171410E-05	  -4.949644847277930E-05	   3.301982894135180E-05	  -1.554807657653920E-04	
 7.311819436041660E-05	  -2.151783229810980E-06	  -2.957645399430630E-05	  -3.745135211434810E-05	   1.769136783303850E-05	  -1.212510435690600E-04	
 7.288661231681070E-05	  -2.174293409895760E-06	  -2.950365360520160E-05	  -3.715172900353250E-05	   1.780286691172710E-05	  -1.204625227497850E-04	
 7.176017191988270E-05	  -8.731088221210010E-07	  -3.032092469692540E-05	  -3.713934342828700E-05	   1.432998203379140E-05	  -1.166608186650030E-04	
 6.827351782464280E-05	   2.956629367963910E-06	  -3.118091098907100E-05	  -2.958690313287340E-05	   4.565112278069660E-06	  -1.060841496915410E-04	
 6.539396109316760E-05	   5.011745555443910E-06	  -2.968812892916550E-05	  -2.457452088877680E-05	  -2.365242677784470E-06	  -9.633608408754530E-05	
 6.258000354792420E-05	   7.184640660476200E-06	  -2.814698279547290E-05	  -1.761723682464620E-05	  -5.037932092957730E-06	  -8.606193822844480E-05	
 5.910324667764100E-05	   9.123544832871910E-06	  -2.632627611123140E-05	  -8.343069523950140E-06	  -9.984171380625740E-06	  -7.245466065090690E-05	
 7.742275795990770E-05	  -8.272949919381470E-06	  -2.909469822356780E-05	  -3.291426028310320E-05	   1.111491259882090E-05	  -1.172997426369240E-04	
 7.718813355301820E-05	  -8.173632764207270E-06	  -2.891629246443000E-05	  -3.274926789623770E-05	   1.145814702885760E-05	  -1.164378499048680E-04	
 7.513453247890220E-05	  -4.027733300419570E-06	  -3.019914306053330E-05	  -3.546124986077220E-05	   5.682916611393160E-06	  -1.047958779594650E-04	
 6.883384009461320E-05	  -3.620722469445880E-07	  -2.814930598886700E-05	  -2.576523154586590E-05	  -2.822240477991540E-06	  -7.193726600827500E-05	
 6.377261892531910E-05	  -3.109209338063940E-07	  -2.643172139365820E-05	  -1.310074655709020E-05	  -3.927800367235090E-06	  -4.343386218193010E-05	
 5.882669744309680E-05	  -4.952811038951500E-06	  -2.171658069196050E-05	  -1.213065147960120E-06	  -1.174007431021390E-05	  -1.863372882660070E-05	
 5.271581402829030E-05	  -9.635574385748440E-06	  -1.749788918999570E-05	   7.638656453216270E-06	  -1.405834426171810E-05	   1.256446495049270E-05	
 7.966146986759620E-05	  -9.316923076876210E-06	  -2.934013856369780E-05	  -3.458793016633320E-05	   1.285810009659230E-05	  -1.419484831292270E-04	
 7.942506980900020E-05	  -8.775176910062940E-06	  -2.939095917270600E-05	  -3.453192023377670E-05	   1.269124249212680E-05	  -1.412891121537590E-04	
 7.689922406507930E-05	  -6.021860107914440E-06	  -2.926521593709010E-05	  -3.912316844219440E-05	   1.158358548756510E-05	  -1.359383986220350E-04	
 6.916514807397680E-05	  -3.837451854359470E-07	  -2.218909161747170E-05	  -3.799995258969340E-05	   7.508811664441390E-06	  -1.189451580183240E-04	
 6.299247987730450E-05	  -1.512247100374370E-05	  -2.661174824618220E-05	  -3.862168953572190E-05	   4.809671935038500E-05	  -1.000109771740200E-04	
 5.696043124410670E-05	  -1.506002942504840E-05	  -1.569065551646730E-05	  -2.698503576860630E-05	   5.506079626441360E-07	  -5.373826743796340E-05	
 4.950759437995340E-05	  -1.514035858982930E-05	  -1.558706857539390E-05	  -2.285926088833280E-05	   1.317263757977430E-06	   1.520548521344960E-05	
 8.166830943986150E-05	  -6.644840656531850E-06	  -3.125695403319440E-05	  -3.509457187786430E-05	   1.131953028919600E-05	  -1.564764420001930E-04	
 8.143122980743620E-05	  -6.666157802894010E-06	  -3.117912013536310E-05	  -3.492127404449270E-05	   1.152741932789560E-05	  -1.555611003935790E-04	
 7.889812307265620E-05	  -5.785718988558030E-06	  -3.079254656662100E-05	  -3.384063373640940E-05	   1.106772713231140E-05	  -1.458845525039530E-04	
 7.114181411059340E-05	  -2.188037869417080E-06	  -2.065372807408780E-05	  -3.063320655144850E-05	   7.200754369152260E-06	  -1.188176708380840E-04	
 6.495140148615460E-05	  -2.964884274334690E-05	  -3.397403330660540E-06	   1.020965276128160E-05	   1.103151157872390E-04	  -1.153272517982250E-04	
 5.890201266102610E-05	  -8.347959029958790E-06	  -1.599802289354870E-05	  -5.477166660394980E-05	   1.307073806447650E-06	  -7.974607233008120E-05	
 5.142775129758380E-05	  -6.554203877290350E-06	  -1.993797840538400E-05	  -6.616688379528000E-05	   3.253658367112800E-06	  -3.908626636626980E-05	
 8.312386356297430E-05	  -9.956023241512130E-06	  -3.159295808989610E-05	  -3.585012560427660E-05	   1.030318871650360E-05	  -1.579358982195610E-04	
 8.288630449066390E-05	  -9.403078967982060E-06	  -3.152408761370920E-05	  -3.568165198367350E-05	   1.035418043753570E-05	  -1.571297737445260E-04	
 8.034807512097190E-05	  -7.029953587495550E-06	  -3.085017759563530E-05	  -3.430188760196780E-05	   1.061390343832970E-05	  -1.477401567669790E-04	
 7.257608077995060E-05	  -2.246379602370400E-06	  -2.095656385731510E-05	  -2.814494635035650E-05	   7.236315948090930E-06	  -1.199182748902060E-04	
 6.637314944739970E-05	  -3.470962092882850E-05	   2.919120463453910E-05	   8.651798419664840E-05	   1.380741548862740E-04	  -1.428091013654340E-04	
 6.031152710286740E-05	  -3.274499893318880E-06	  -1.731214475162520E-05	  -6.708885630692990E-05	   3.035088342516310E-06	  -1.050459413286640E-04	
 5.282215073788320E-05	   6.747344447031590E-06	  -2.158495392907790E-05	  -7.476367271853270E-05	   1.542876201422430E-05	  -1.031508951091810E-04	
 8.457943320342030E-05	  -8.954323818152660E-06	  -3.156727324359770E-05	  -3.560922228782240E-05	   1.027238205120290E-05	  -1.574094340902330E-04	
 8.434143097979120E-05	  -8.971345468517280E-06	  -3.144441212701590E-05	  -3.540388738858940E-05	   1.062790290862230E-05	  -1.565250227293040E-04	
 8.179846670487660E-05	  -7.489403214452620E-06	  -3.118862401792020E-05	  -3.283532031449220E-05	   1.039453818712000E-05	  -1.478474463273010E-04	
 7.401197420343090E-05	  -2.811998342930410E-06	  -2.120402118744400E-05	  -2.648436335955990E-05	   7.336612367587160E-06	  -1.214551572585240E-04	
 6.779747169756010E-05	  -3.523667906884960E-05	   5.914750692524150E-05	   2.829755724817410E-04	   1.405070385231280E-04	  -1.967620635021930E-04	
 6.172454178262470E-05	   2.378448753407940E-06	  -1.842130445815860E-05	  -6.164649094490920E-05	   6.093921403675520E-06	  -1.335824213476910E-04	
 5.422119446304970E-05	   4.330770920908420E-06	  -2.494732387627080E-05	  -7.441707686288320E-05	   1.120492904941340E-05	  -1.084662598787520E-04	
 8.600879116331480E-05	  -1.430796490964600E-05	  -3.262319117336150E-05	  -3.025309137219670E-05	   7.840344080710290E-06	  -1.487169825784990E-04	
 8.577035895441600E-05	  -1.367879221743870E-05	  -3.235745121237130E-05	  -3.030625481957770E-05	   8.962561247646650E-06	  -1.489513912156680E-04	
 8.322280044856070E-05	  -9.345805181960840E-06	  -3.176324610617100E-05	  -2.916465295495530E-05	   9.928854023428710E-06	  -1.456196965092080E-04	
 7.542224052779570E-05	  -2.239594170774120E-06	  -2.127598807301170E-05	  -2.488593685777310E-05	   7.654480503981810E-06	  -1.243201231509040E-04	
 6.919651062877010E-05	  -3.562819480043890E-05	   8.607871151382490E-05	   4.878464850183170E-04	   1.405605802156170E-04	  -2.513023029073120E-04	
 6.311260909194020E-05	   4.751612412728760E-06	  -1.984537987709400E-05	  -5.192747001586080E-05	   6.941139220938720E-06	  -1.542935141663130E-04	
 5.559570589556670E-05	   2.665606835797520E-05	  -2.398409583048620E-05	  -7.858785321813550E-05	   3.187080196652880E-05	  -2.158699102484240E-04	
 8.901340066598680E-05	  -7.971358272129940E-06	  -3.425323481127850E-05	  -2.569342797074440E-05	   7.815673412015560E-06	  -1.621295152619730E-04	
 8.877383416254380E-05	  -7.874778896016140E-06	  -3.421461599172440E-05	  -2.556041631553870E-05	   7.565793876207140E-06	  -1.612821759596740E-04	
 8.621415614595900E-05	  -7.237654396943930E-06	  -3.328641941622740E-05	  -2.478775486493640E-05	   7.829820673637470E-06	  -1.522083473779760E-04	
 7.837648658887410E-05	  -4.754592253734980E-06	  -2.209813288681650E-05	  -2.090367236834060E-05	   5.249628734591620E-06	  -1.246766211348010E-04	
 7.212113899897420E-05	  -6.954873681089310E-07	   5.997709909402620E-05	   1.549322753177510E-03	   2.141619483081980E-05	  -4.092251734745560E-04	
 6.600829449193050E-05	   1.256884303081330E-05	  -2.091467702633870E-05	  -3.743544169481350E-05	   1.211377663096880E-05	  -1.821201374424620E-04	
 5.845563110055780E-05	   1.554361845787810E-05	  -3.063463766514430E-05	  -3.031263663444450E-05	   1.563173412898120E-05	  -1.612505628740740E-04	
 9.378977062326520E-05	  -9.637732340446320E-06	  -3.596041377180200E-05	  -1.787349720183010E-05	   5.811617357262200E-06	  -1.655926156657720E-04	
 9.354845407256800E-05	  -9.550418439824090E-06	  -3.584928954210500E-05	  -1.775255463460520E-05	   5.788940108973470E-06	  -1.647605010934650E-04	
 9.097007745905800E-05	  -8.648032813378980E-06	  -3.505379049226050E-05	  -1.687847283886330E-05	   5.532484236346290E-06	  -1.557916967909820E-04	
 8.307515326958160E-05	  -5.999789308445330E-06	  -2.353765063927320E-05	  -1.393248261064010E-05	   3.345200586454210E-06	  -1.281456130883850E-04	
 7.677411000137690E-05	   3.229043590663590E-05	  -3.061207928439850E-06	   3.779616582623450E-03	  -2.691895273198570E-04	  -5.631487226863320E-04	
 7.061661080934440E-05	   1.230588714661970E-05	  -2.348204551998150E-05	  -1.812303858700160E-05	   7.872309528602620E-06	  -1.892966286829290E-04	
 6.300877477221260E-05	   1.450692138396700E-05	  -3.298328912284390E-05	  -1.613170614549500E-05	   1.039698039402250E-05	  -1.620556877796330E-04	
 9.663738921090400E-05	  -1.026363327402090E-05	  -3.698998269856590E-05	  -8.295037258247720E-06	   2.704342195366890E-06	  -1.676264892178760E-04	
 9.639511495181110E-05	  -1.018610207382030E-05	  -3.689617794377940E-05	  -8.256290023292660E-06	   2.660383517374220E-06	  -1.667817918713830E-04	
 9.380650558417460E-05	  -9.382677401864910E-06	  -3.606559212338360E-05	  -7.896129477859280E-06	   2.665324022338660E-06	  -1.577497439111060E-04	
 8.588024895953140E-05	  -6.963352019604370E-06	  -2.428802204763360E-05	  -6.436082007571490E-06	   1.725606643125480E-06	  -1.299559436246550E-04	
 7.955419886099540E-05	   3.371967915634110E-05	  -3.583998614609350E-05	   6.234208486684150E-03	  -6.127561028361910E-04	  -4.769431484930090E-04	
 7.337226251927110E-05	   1.179066388554450E-05	  -2.433184225829990E-05	  -9.490877991408360E-06	   3.698284830665400E-06	  -1.916065727556380E-04	
 6.573423340825130E-05	   1.405399737404340E-05	  -3.410104197166070E-05	  -8.358126542050430E-06	   4.848025590701010E-06	  -1.653340800169390E-04	
 9.722059753676720E-05	  -1.025204179563740E-05	  -3.730221205676760E-05	   1.259012853982100E-06	  -3.704847201476270E-07	  -1.677079857006380E-04	
 9.697812095353090E-05	  -1.018500347647930E-05	  -3.719663570687430E-05	   1.249394103206170E-06	  -3.708248852165530E-07	  -1.668600557072090E-04	
 9.438734982849320E-05	  -9.475631855576920E-06	  -3.632330379868610E-05	   1.237375637405150E-06	  -3.514253436321890E-07	  -1.577874940118320E-04	
 8.645447395718520E-05	  -7.383655426482520E-06	  -2.441288170406150E-05	   1.292032777491080E-06	  -1.853504084737300E-07	  -1.298400694356780E-04	
 8.012314095046210E-05	  -5.767517079334740E-06	  -9.592347189819440E-06	   8.838830254981130E-03	  -9.967957809789610E-04	  -8.944199997502890E-05	
 7.393604205049000E-05	   1.195561895323070E-05	  -2.468042383270180E-05	   1.741652565878870E-06	  -6.480414424648190E-07	  -1.928208738839020E-04	
 6.629163439268410E-05	   1.407976950812740E-05	  -3.444652898447620E-05	   1.351510444779050E-06	  -8.022579965418050E-07	  -1.662236306281730E-04	
 9.537768652489030E-05	  -9.613903195092510E-06	  -3.672456334313900E-05	   9.609071519520820E-06	  -3.144288967685180E-06	  -1.661140303124720E-04	
 9.513562889128550E-05	  -9.557938460536770E-06	  -3.662775424999800E-05	   9.549432967566960E-06	  -3.133928397771980E-06	  -1.652522974836430E-04	
 9.254933408554130E-05	  -8.964778484083620E-06	  -3.573239814416210E-05	   9.165506082136860E-06	  -3.019476172815340E-06	  -1.560236497702790E-04	
 8.463016459106220E-05	  -7.187475765991410E-06	  -2.388996361777400E-05	   7.945646885205400E-06	  -1.787372793831730E-06	  -1.276561230186520E-04	
 7.830977082471370E-05	  -8.139223162895010E-05	   6.519902157012570E-05	   1.162798026391570E-02	  -1.420994902853780E-03	   5.277355306227230E-04	
 7.213336195826490E-05	   1.281765914588430E-05	  -2.422779510343420E-05	   1.110811530950820E-05	  -4.486672201408180E-06	  -1.924384960223800E-04	
 6.450216226358500E-05	   1.456835181313980E-05	  -3.381308681786650E-05	   9.310325617371290E-06	  -5.721650945741350E-06	  -1.653354626487980E-04	
 9.138435939416870E-05	  -8.380474660826840E-06	  -3.547550169876980E-05	   1.541726320652160E-05	  -5.068245959219410E-06	  -1.627829732326560E-04	
 9.114300639245700E-05	  -8.335809051438180E-06	  -3.537282915539830E-05	   1.532971114247410E-05	  -5.044378658209560E-06	  -1.619102077308170E-04	
 8.856424031356140E-05	  -7.864876401469690E-06	  -3.444250103892510E-05	   1.468817581446290E-05	  -4.828658658620410E-06	  -1.525538606722180E-04	
 8.066812359089290E-05	  -6.417711870498230E-06	  -2.280007653590950E-05	   1.257225955461840E-05	  -2.772966601404520E-06	  -1.238488847917520E-04	
 7.436612854619700E-05	  -1.777701096497350E-04	   1.788248654012110E-04	   1.463929233543010E-02	  -1.892956210331360E-03	   1.236552809873490E-03	
 6.820769926009520E-05	   1.437761683862640E-05	  -2.320493569697000E-05	   1.850948865631160E-05	  -7.404645607834400E-06	  -1.907707532502610E-04	
 6.059871405461450E-05	   1.573078086027200E-05	  -3.243504410352650E-05	   1.590507838553540E-05	  -9.325187482439380E-06	  -1.635495848270600E-04	
 8.565912707702370E-05	  -6.494775540876740E-06	  -3.373566467521770E-05	   1.927768069956900E-05	  -6.396794174756240E-06	  -1.579236180611070E-04	
 8.541851140234910E-05	  -6.466623759279910E-06	  -3.363429620085180E-05	   1.917551314864590E-05	  -6.358598372433640E-06	  -1.570462282958970E-04	
 8.284762338562380E-05	  -6.176608090702070E-06	  -3.264857259951550E-05	   1.834285291781580E-05	  -6.025060910340620E-06	  -1.476364366141750E-04	
 7.497562909071350E-05	  -5.234989717350980E-06	  -2.128318108702350E-05	   1.557501018521230E-05	  -3.317893139217680E-06	  -1.187923277674450E-04	
 6.869288647420980E-05	  -2.953202042418050E-04	   3.073542386285390E-04	   1.788991703182900E-02	  -2.425222734877230E-03	   2.032523835620740E-03	
 6.255327102670430E-05	   1.657155125242470E-05	  -2.181157622055860E-05	   2.148259444030160E-05	  -1.010312797161520E-05	  -1.890124158272560E-04	
 5.496753106979080E-05	   1.775056524234410E-05	  -3.092152553767630E-05	   1.728014188416730E-05	  -1.221801926886620E-05	  -1.606410024249580E-04	
 7.916622277757990E-05	  -4.412675631828230E-06	  -3.167756395347370E-05	   2.148105005976620E-05	  -7.610269191088640E-06	  -1.525697459612480E-04	
 7.892620418221310E-05	  -4.404044973794400E-06	  -3.158205697995240E-05	   2.136007387158500E-05	  -7.584104225148560E-06	  -1.516871522269990E-04	
 7.636169573340040E-05	  -4.288969528547340E-06	  -3.056496161297130E-05	   2.037886482022590E-05	  -7.102773444071420E-06	  -1.422093213969160E-04	
 6.850923551460930E-05	  -3.892356788567570E-06	  -1.958268761414850E-05	   1.719810443071830E-05	  -3.816050492347400E-06	  -1.131916905981250E-04	
 6.224208330225340E-05	  -4.264925733489370E-04	   3.500393726738410E-04	   2.100502488793790E-02	  -2.982124605088390E-03	   2.855904422840710E-03	
 5.611770309387550E-05	   1.861618504048940E-05	  -1.979637558187340E-05	   3.457034666526960E-05	  -1.132886009738550E-05	  -1.837228588654280E-04	
 4.855078688304050E-05	   2.018744239196830E-05	  -2.797474080260310E-05	   3.181003993412090E-05	  -1.477214385446650E-05	  -1.606139747736880E-04	
 7.507592352626110E-05	  -2.331036113493020E-06	  -3.069069865541310E-05	   2.203919216693620E-05	  -8.622927417411090E-06	  -1.492426000430350E-04	
 7.483620160437350E-05	  -2.378339645490400E-06	  -3.055700619072440E-05	   2.191667591101020E-05	  -8.670885361618750E-06	  -1.483520903950770E-04	
 7.227486300014280E-05	  -2.695212979966460E-06	  -2.940112194621710E-05	   2.105738991637560E-05	  -7.754602343437410E-06	  -1.388547129951850E-04	
 6.443210876554960E-05	  -3.309199178647740E-06	  -1.851147685872340E-05	   1.748307637330650E-05	  -4.268037529272820E-06	  -1.096645669738810E-04	
 5.817270302737430E-05	  -4.884930847772310E-04	   2.844879015961290E-04	   2.269335588728960E-02	  -3.307258682712870E-03	   3.197984887285830E-03	
 5.205589282073700E-05	   9.139691359374930E-06	  -1.782601049392500E-05	   4.823251952687020E-05	  -5.135604338181710E-06	  -1.407306482029750E-04	
 4.449832964921990E-05	   9.641997746751650E-06	  -2.440975661182560E-05	   4.835994932579460E-05	  -6.539516209505970E-06	  -1.201360896780270E-04	
 7.408573513467820E-05	  -1.064242207539300E-06	  -3.050374552933840E-05	   2.248341351930450E-05	  -9.351559996303230E-06	  -1.470203108791900E-04	
 7.384608124234660E-05	  -1.338860734668700E-06	  -3.043037879359090E-05	   2.237072702521380E-05	  -9.115523628127100E-06	  -1.463217641747420E-04	
 7.128546950834290E-05	  -2.309266917680750E-06	  -2.925070251838470E-05	   2.147192983130430E-05	  -8.685126756251840E-06	  -1.377620123739500E-04	
 6.344494093206060E-05	  -3.228581276763640E-06	  -1.827865742370580E-05	   1.726741509827170E-05	  -4.900640521427830E-06	  -1.089612777498090E-04	
 5.718731152117860E-05	  -5.350507090083400E-04	   2.311498839380580E-04	   2.293232018132690E-02	  -3.355090211569150E-03	   3.505156964771740E-03	
 5.107223717532000E-05	   4.957828901228610E-06	  -1.639613211447870E-05	   5.091516848886070E-05	  -3.758371270355550E-06	  -1.200956830199450E-04	
